Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit;Latitude;Longitude;Geo
9267;CA-2014-125759;08.02.2017;09.02.2017;First Class;NM-18445;Nathan Mautz;Home Office;United States;North Las Vegas;Nevada;89031;West;FUR-FU-10002111;Furniture;Furnishings;Master Caster Door Stop, Large Brown;14,56;2;0;5,53;36,198;-115,117;[36,198,-115,117]
9255;CA-2014-168368;11.02.2017;15.02.2017;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;60,89;1;0;15,22;38,951;-92,334;[38,951,-92,334]
9258;CA-2014-168368;11.02.2017;15.02.2017;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;FUR-FU-10002298;Furniture;Furnishings;"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle";332,94;3;0;53,27;38,951;-92,334;[38,951,-92,334]
9256;CA-2014-168368;11.02.2017;15.02.2017;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-LA-10004853;Office Supplies;Labels;Avery 483;14,94;3;0;6,87;38,951;-92,334;[38,951,-92,334]
9257;CA-2014-168368;11.02.2017;15.02.2017;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-BI-10004728;Office Supplies;Binders;Wilson Jones Turn Tabs Binder Tool for Ring Binders;9,64;2;0;4,43;38,951;-92,334;[38,951,-92,334]
9259;CA-2014-168368;11.02.2017;15.02.2017;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-BI-10004654;Office Supplies;Binders;VariCap6 Expandable Binder;51,9;3;0;24,39;38,951;-92,334;[38,951,-92,334]
9260;CA-2014-168368;11.02.2017;15.02.2017;Second Class;GA-14725;Guy Armstrong;Consumer;United States;Columbia;Missouri;65203;Central;OFF-ST-10002583;Office Supplies;Storage;Fellowes Neat Ideas Storage Cubes;64,96;2;0;2,6;38,951;-92,334;[38,951,-92,334]
5631;CA-2014-127614;11.02.2017;15.02.2017;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;TEC-AC-10001432;Technology;Accessories;Enermax Aurora Lite Keyboard;234,45;3;0;103,16;36,819;-76,274;[36,819,-76,274]
5632;CA-2014-127614;11.02.2017;15.02.2017;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;1256,22;6;0;75,37;36,819;-76,274;[36,819,-76,274]
5633;CA-2014-127614;11.02.2017;15.02.2017;Standard Class;NF-18385;Natalie Fritzler;Consumer;United States;Chesapeake;Virginia;23320;South;OFF-BI-10003291;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;17,46;2;0;8,21;36,819;-76,274;[36,819,-76,274]
457;US-2014-110674;12.02.2017;18.02.2017;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Concord;California;94521;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;129,57;2;0,2;-24,29;37,977;-122,031;[37,977,-122,031]
9762;CA-2014-121762;14.02.2017;18.02.2017;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;239,97;3;0;86,39;47,606;-122,332;[47,606,-122,332]
9763;CA-2014-121762;14.02.2017;18.02.2017;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;OFF-AP-10001293;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;81,96;2;0;22,95;47,606;-122,332;[47,606,-122,332]
9764;CA-2014-121762;14.02.2017;18.02.2017;Standard Class;ML-17395;Marina Lichtenstein;Corporate;United States;Seattle;Washington;98103;West;OFF-SU-10000157;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;238,62;2;0;4,77;47,606;-122,332;[47,606,-122,332]
5467;CA-2014-107706;14.02.2017;19.02.2017;Second Class;ST-20530;Shui Tom;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10000466;Office Supplies;Paper;Memo Book, 100 Message Capacity, 5 3/8? x 11?;16,18;3;0,2;6,07;29,763;-95,363;[29,763,-95,363]
7438;CA-2014-165568;15.02.2017;19.02.2017;Standard Class;BF-11020;Barry Franz?sisch;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;21,36;5;0,2;7,21;47,606;-122,332;[47,606,-122,332]
1334;CA-2014-122567;16.02.2017;21.02.2017;Standard Class;MN-17935;Michael Nguyen;Consumer;United States;Dallas;Texas;75220;Central;OFF-AP-10001303;Office Supplies;Appliances;Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter;7,96;2;0,8;-13,93;32,783;-96,806;[32,783,-96,806]
1333;CA-2014-122567;16.02.2017;21.02.2017;Standard Class;MN-17935;Michael Nguyen;Consumer;United States;Dallas;Texas;75220;Central;OFF-BI-10002012;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;1,08;3;0,8;-1,73;32,783;-96,806;[32,783,-96,806]
9516;CA-2014-154165;17.02.2017;24.02.2017;Standard Class;DL-13315;Delfina Latchford;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AR-10003631;Office Supplies;Art;Staples in misc. colors;54,21;14;0,2;8,81;41,85;-87,65;[41,85,-87,65]
6082;US-2014-165589;18.02.2017;18.02.2017;Same Day;TB-21595;Troy Blackwell;Consumer;United States;Lubbock;Texas;79424;Central;FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;25,16;5;0,6;-11,32;33,577;-101,855;[33,577,-101,855]
8223;CA-2014-152905;18.02.2017;24.02.2017;Standard Class;AB-10015;Aaron Bergman;Consumer;United States;Arlington;Texas;76017;Central;OFF-ST-10000321;Office Supplies;Storage;Akro Stacking Bins;12,62;2;0,2;-2,52;32,735;-97,108;[32,735,-97,108]
8504;CA-2014-164903;20.02.2017;24.02.2017;Standard Class;SR-20740;Steven Roelle;Home Office;United States;Los Angeles;California;90049;West;OFF-PA-10003363;Office Supplies;Paper;Xerox 204;12,96;2;0;6,22;34,052;-118,243;[34,052,-118,243]
4521;CA-2014-109491;20.02.2017;26.02.2017;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;47374;Central;TEC-AC-10001284;Technology;Accessories;Enermax Briskie RF Wireless Keyboard and Mouse Combo;62,31;3;0;22,43;39,828;-84,89;[39,828,-84,89]
4522;CA-2014-109491;20.02.2017;26.02.2017;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;Richmond;Indiana;47374;Central;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;20,32;4;0;6,91;39,828;-84,89;[39,828,-84,89]
2883;CA-2014-165540;21.02.2017;25.02.2017;Standard Class;TM-21010;Tamara Manning;Consumer;United States;Woodstock;Illinois;60098;Central;OFF-BI-10004094;Office Supplies;Binders;GBC Standard Plastic Binding Systems Combs;8,85;5;0,8;-13,72;42,314;-88,448;[42,314,-88,448]
7611;CA-2014-133354;22.02.2017;24.02.2017;First Class;SA-20830;Sue Ann Reed;Consumer;United States;Moreno Valley;California;92553;West;OFF-PA-10001800;Office Supplies;Paper;Xerox 220;19,44;3;0;9,33;33,937;-117,23;[33,937,-117,23]
6530;CA-2014-103744;23.02.2017;27.02.2017;Standard Class;MG-17875;Michael Grace;Home Office;United States;El Paso;Texas;79907;Central;OFF-LA-10004425;Office Supplies;Labels;Staple-on labels;6,94;3;0,2;2,34;31,758;-106,486;[31,758,-106,486]
6531;CA-2014-103744;23.02.2017;27.02.2017;Standard Class;MG-17875;Michael Grace;Home Office;United States;El Paso;Texas;79907;Central;OFF-BI-10000320;Office Supplies;Binders;GBC Plastic Binding Combs;4,43;3;0,8;-6,86;31,758;-106,486;[31,758,-106,486]
5512;US-2014-137680;24.02.2017;02.03.2017;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Medford;Oregon;97504;West;OFF-PA-10000174;Office Supplies;Paper;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";32,9;4;0,2;11,1;42,326;-122,875;[42,326,-122,875]
5513;US-2014-137680;24.02.2017;02.03.2017;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Medford;Oregon;97504;West;OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;22,78;3;0,2;7,69;42,326;-122,875;[42,326,-122,875]
9464;CA-2014-156545;27.02.2017;03.03.2017;First Class;JS-16030;Joy Smith;Consumer;United States;Columbus;Ohio;43229;East;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;19,46;4;0,2;3,4;39,961;-82,998;[39,961,-82,998]
158;CA-2014-104269;01.03.2017;06.03.2017;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457,57;2;0,2;51,48;47,606;-122,332;[47,606,-122,332]
5714;US-2014-143707;01.03.2017;05.03.2017;Standard Class;HR-14770;Hallie Redmond;Home Office;United States;New York City;New York;10035;East;TEC-PH-10003655;Technology;Phones;Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4;5,94;3;0;1,6;40,714;-74,005;[40,714,-74,005]
8311;CA-2014-168312;01.03.2017;07.03.2017;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central;FUR-TA-10001866;Furniture;Tables;Bevis Round Conference Room Tables and Bases;376,51;3;0,3;-43,03;29,763;-95,363;[29,763,-95,363]
8310;CA-2014-168312;01.03.2017;07.03.2017;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;137,35;3;0,2;8,58;29,763;-95,363;[29,763,-95,363]
7949;CA-2014-131009;01.03.2017;05.03.2017;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;362,25;6;0,3;0;31,758;-106,486;[31,758,-106,486]
7950;CA-2014-131009;01.03.2017;05.03.2017;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;63,55;6;0,6;-34,95;31,758;-106,486;[31,758,-106,486]
7948;CA-2014-131009;01.03.2017;05.03.2017;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;18,84;5;0,2;-3,53;31,758;-106,486;[31,758,-106,486]
7951;CA-2014-131009;01.03.2017;05.03.2017;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;129,55;3;0,2;-22,67;31,758;-106,486;[31,758,-106,486]
6548;CA-2014-113880;01.03.2017;05.03.2017;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;634,12;6;0,3;-172,12;41,899;-87,94;[41,899,-87,94]
6549;CA-2014-113880;01.03.2017;05.03.2017;Standard Class;VF-21715;Vicky Freymann;Home Office;United States;Elmhurst;Illinois;60126;Central;OFF-PA-10003036;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";17,47;3;0,2;5,68;41,899;-87,94;[41,899,-87,94]
9947;CA-2014-111157;02.03.2017;06.03.2017;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10004353;Technology;Accessories;Hypercom P1300 Pinpad;151,2;3;0,2;32,13;39,952;-75,163;[39,952,-75,163]
9946;CA-2014-111157;02.03.2017;06.03.2017;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10000327;Office Supplies;Paper;Xerox 1971;3,42;1;0,2;1,07;39,952;-75,163;[39,952,-75,163]
6058;CA-2014-107524;02.03.2017;08.03.2017;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;11,36;2;0;5,34;40,714;-74,005;[40,714,-74,005]
6059;CA-2014-107524;02.03.2017;08.03.2017;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;New York City;New York;10009;East;OFF-PA-10000587;Office Supplies;Paper;Array Parchment Paper, Assorted Colors;36,4;5;0;17,47;40,714;-74,005;[40,714,-74,005]
7248;US-2014-127978;03.03.2017;08.03.2017;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Columbus;Ohio;43229;East;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;302,45;5;0,5;-199,62;39,961;-82,998;[39,961,-82,998]
7349;CA-2014-130421;03.03.2017;07.03.2017;Standard Class;SC-20020;Sam Craven;Consumer;United States;Houston;Texas;77095;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;176,77;3;0,8;-459,61;29,763;-95,363;[29,763,-95,363]
8712;CA-2014-105648;03.03.2017;07.03.2017;Standard Class;EJ-14155;Eva Jacobs;Consumer;United States;San Diego;California;92037;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;626,35;3;0,2;-23,49;32,715;-117,157;[32,715,-117,157]
7247;US-2014-127978;03.03.2017;08.03.2017;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Columbus;Ohio;43229;East;OFF-LA-10000305;Office Supplies;Labels;Avery 495;15,12;3;0,2;4,91;39,961;-82,998;[39,961,-82,998]
556;CA-2014-155852;03.03.2017;07.03.2017;Second Class;AJ-10945;Ashley Jarboe;Consumer;United States;Wilmington;North Carolina;28403;South;OFF-AR-10003560;Office Supplies;Art;Zebra Zazzle Fluorescent Highlighters;19,46;4;0,2;3,4;34,225;-77,944;[34,225,-77,944]
7249;US-2014-127978;03.03.2017;08.03.2017;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Columbus;Ohio;43229;East;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;44,67;8;0,2;-10,05;39,961;-82,998;[39,961,-82,998]
1164;CA-2014-127964;03.03.2017;08.03.2017;Standard Class;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East;OFF-BI-10004593;Office Supplies;Binders;Ibico Laser Imprintable Binding System Covers;125,76;3;0,2;40,87;40,714;-74,005;[40,714,-74,005]
1165;CA-2014-127964;03.03.2017;08.03.2017;Standard Class;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East;OFF-BI-10003429;Office Supplies;Binders;Cardinal HOLDit! Binder Insert Strips,Extra Strips;25,32;5;0,2;9,18;40,714;-74,005;[40,714,-74,005]
1163;CA-2014-127964;03.03.2017;08.03.2017;Standard Class;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10035;East;TEC-PH-10004700;Technology;Phones;PowerGen Dual USB Car Charger;9,99;1;0;4,6;40,714;-74,005;[40,714,-74,005]
4422;CA-2014-117016;04.03.2017;09.03.2017;Standard Class;SC-20095;Sanjit Chand;Consumer;United States;Margate;Florida;33063;South;OFF-AR-10001374;Office Supplies;Art;BIC Brite Liner Highlighters, Chisel Tip;15,55;3;0,2;2,33;26,244;-80,206;[26,244,-80,206]
1565;CA-2014-116239;04.03.2017;04.03.2017;Same Day;CL-12565;Clay Ludtke;Consumer;United States;Columbia;South Carolina;29203;South;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;354,9;5;0;17,74;34;-81,034;[34,-81,034]
8500;CA-2014-169061;05.03.2017;08.03.2017;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-BI-10001617;Office Supplies;Binders;GBC Wire Binding Combs;49,63;6;0,2;16,75;40,931;-73,898;[40,931,-73,898]
8501;CA-2014-169061;05.03.2017;08.03.2017;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-PA-10001878;Office Supplies;Paper;Xerox 1891;97,82;2;0;45,98;40,931;-73,898;[40,931,-73,898]
8497;CA-2014-169061;05.03.2017;08.03.2017;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-AR-10000588;Office Supplies;Art;Newell 345;59,52;3;0;15,48;40,931;-73,898;[40,931,-73,898]
8499;CA-2014-169061;05.03.2017;08.03.2017;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;OFF-SU-10000381;Office Supplies;Supplies;Acme Forged Steel Scissors with Black Enamel Handles;18,62;2;0;5,4;40,931;-73,898;[40,931,-73,898]
8498;CA-2014-169061;05.03.2017;08.03.2017;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Yonkers;New York;10701;East;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;479,97;3;0;177,59;40,931;-73,898;[40,931,-73,898]
9643;CA-2014-104563;07.03.2017;12.03.2017;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;FUR-CH-10002780;Furniture;Chairs;Office Star - Task Chair with Contemporary Loop Arms;436,7;6;0,2;21,84;47,606;-122,332;[47,606,-122,332]
9644;CA-2014-104563;07.03.2017;12.03.2017;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;481,57;2;0,2;54,18;47,606;-122,332;[47,606,-122,332]
4962;CA-2014-156587;07.03.2017;08.03.2017;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;FUR-CH-10004477;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;48,71;1;0,2;5,48;47,606;-122,332;[47,606,-122,332]
5254;US-2014-131982;07.03.2017;11.03.2017;Second Class;NP-18685;Nora Pelletier;Home Office;United States;Des Moines;Washington;98198;West;OFF-BI-10004224;Office Supplies;Binders;Catalog Binders with Expanding Posts;107,65;2;0,2;33,64;47,401;-122,324;[47,401,-122,324]
4964;CA-2014-156587;07.03.2017;08.03.2017;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10002344;Office Supplies;Storage;"Carina 42""Hx23 3/4""W Media Storage Unit";242,94;3;0;4,86;47,606;-122,332;[47,606,-122,332]
9642;CA-2014-104563;07.03.2017;12.03.2017;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10000934;Office Supplies;Storage;"Contico 72""H Heavy-Duty Storage System";204,9;5;0;0;47,606;-122,332;[47,606,-122,332]
4963;CA-2014-156587;07.03.2017;08.03.2017;First Class;AB-10015;Aaron Bergman;Consumer;United States;Seattle;Washington;98103;West;OFF-AR-10001427;Office Supplies;Art;Newell 330;17,94;3;0;4,66;47,606;-122,332;[47,606,-122,332]
9641;CA-2014-104563;07.03.2017;12.03.2017;Standard Class;CM-12715;Craig Molinari;Corporate;United States;Seattle;Washington;98103;West;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;20,65;5;0;9,5;47,606;-122,332;[47,606,-122,332]
2102;US-2014-140116;10.03.2017;17.03.2017;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Denver;Colorado;80219;West;OFF-AR-10001044;Office Supplies;Art;BOSTON Ranger #55 Pencil Sharpener, Black;83,17;4;0,2;9,36;39,739;-104,984;[39,739,-104,984]
2101;US-2014-140116;10.03.2017;17.03.2017;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Denver;Colorado;80219;West;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;636,41;3;0,2;-15,91;39,739;-104,984;[39,739,-104,984]
1172;US-2014-100279;10.03.2017;14.03.2017;Standard Class;SW-20275;Scott Williamson;Consumer;United States;Royal Oak;Michigan;48073;Central;OFF-PA-10002259;Office Supplies;Paper;"Geographics Note Cards, Blank, White, 8 1/2"" x 11""";22,38;2;0;10,74;42,489;-83,144;[42,489,-83,144]
1542;CA-2014-166884;11.03.2017;16.03.2017;Second Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Columbus;Ohio;43229;East;FUR-FU-10003981;Furniture;Furnishings;Eldon Wave Desk Accessories;8,32;5;0,2;2,29;39,961;-82,998;[39,961,-82,998]
1543;CA-2014-166884;11.03.2017;16.03.2017;Second Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Columbus;Ohio;43229;East;OFF-FA-10001561;Office Supplies;Fasteners;Stockwell Push Pins;10,46;6;0,2;1,7;39,961;-82,998;[39,961,-82,998]
7018;CA-2014-114790;11.03.2017;13.03.2017;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-PA-10000213;Office Supplies;Paper;Xerox 198;14,94;3;0;7,02;37,747;-84,294;[37,747,-84,294]
7015;CA-2014-114790;11.03.2017;13.03.2017;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;OFF-AP-10002578;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;146,76;3;0;38,16;37,747;-84,294;[37,747,-84,294]
7017;CA-2014-114790;11.03.2017;13.03.2017;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;TEC-PH-10000984;Technology;Phones;Panasonic KX-TG9471B;587,97;3;0;164,63;37,747;-84,294;[37,747,-84,294]
7016;CA-2014-114790;11.03.2017;13.03.2017;Second Class;FM-14215;Filia McAdams;Corporate;United States;Richmond;Kentucky;40475;South;TEC-AC-10000710;Technology;Accessories;Maxell DVD-RAM Discs;32,96;2;0;14,17;37,747;-84,294;[37,747,-84,294]
